ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. LM-2536 Платье Little Maven;Материал: 100 % хлопок Бренд: Little Maven  ;550.0;15;https://junior-35.ru/plate-little-maven-/-art.-lm-2536.html;https://junior-35.ru//assets/images/products/9031/prod/qip-shot-screen-3638.jpg https://junior-35.ru//assets/images/products/9031/prod/qip-shot-screen-3639.jpg https://junior-35.ru//assets/images/products/9031/prod/qip-shot-screen-3640.jpg;"Размер: 7 - Остаток: 2"
;Арт. MW-2519 Платье Malwee;Материал: 100 % хлопок Бренд: Malwee  ;495.0;15;https://junior-35.ru/plate-malwee-/-art.-mw-2519.html;https://junior-35.ru//assets/images/products/9023/prod/qip-shot-screen-3841.jpg https://junior-35.ru//assets/images/products/9023/prod/qip-shot-screen-3842.jpg;"Размер: 7 - Остаток: 1"
;Арт. LM-2565 Свитшот Little Maven;Материал: 100 % хлопок Бренд: Little Maven  ;430.0;15;https://junior-35.ru/svitshot-little-maven-/-art.-lm-2565.html;https://junior-35.ru//assets/images/products/9126/prod/qip-shot-screen-3957.jpg https://junior-35.ru//assets/images/products/9126/prod/qip-shot-screen-3711.jpg;"Размер: 6 - Остаток: 2;Размер: 7 - Остаток: 10"
;Арт. LM-2567 Свитшот Little Maven;Материал: 100 % хлопок Бренд: Little Maven  ;450.0;15;https://junior-35.ru/svitshot-little-maven-/-art.-lm-2567.html;https://junior-35.ru//assets/images/products/9128/prod/qip-shot-screen-3959.jpg https://junior-35.ru//assets/images/products/9128/prod/qip-shot-screen-3970.jpg https://junior-35.ru//assets/images/products/9128/prod/qip-shot-screen-3958.jpg;"Размер: 2 - Остаток: 6;Размер: 3 - Остаток: 3;Размер: 6 - Остаток: 4;Размер: 7 - Остаток: 6"
;Арт. S-487 Колготки;Материал: 78%хлопок,19 % полиэстер, 3% эластен Бренд: Socks  ;190.0;15;https://junior-35.ru/kolgotki-/-art.-s-487.html;https://junior-35.ru//assets/images/products/9152/prod/qip-shot-screen-3989.jpg;"Размер: S(1-2г) - Остаток: 8"
;Арт. LM-2581 Платье Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года - длина 49 см, ширина 29 см, длина рукава 34 см от горловины 3 года - длина 51 см, ширина 30 см, длина рукава 37 см от горловины 4 года - длина 57 см, ширина 31 см, длина рукава 39 см от горловины 5 лет - длина 60 см, ширина 32 см, длина рукава 42 см от горловины 6 лет - длина 64 см, ширина 33 см, длина рукава 47 см от горловины 7 лет - длина 67 см, ширина 35 см, длина рукава 50 см от горловины ;540.0;15;https://junior-35.ru/plate-little-maven-/-art.-lm-2581.html;https://junior-35.ru//assets/images/products/9156/prod/qip-shot-screen-4140.jpg https://junior-35.ru//assets/images/products/9156/prod/qip-shot-screen-4141.jpg https://junior-35.ru//assets/images/products/9156/prod/qip-shot-screen-4142.jpg;"Размер: 2 - Остаток: 1"
;Арт. LM-2585 Платье Little Maven;Материал: 100 % хлопок Бренд: Little Maven  ;490.0;15;https://junior-35.ru/plate-little-maven-/-art.-lm-2585.html;https://junior-35.ru//assets/images/products/9160/prod/qip-shot-screen-4143.jpg https://junior-35.ru//assets/images/products/9160/prod/qip-shot-screen-4144.jpg;"Размер: 2 - Остаток: 2;Размер: 7 - Остаток: 5"
;Арт. JM-381 Платье Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;560.0;15;https://junior-35.ru/plate-jumping-meters-/-art.-jm-381.html;https://junior-35.ru//assets/images/products/9171/prod/qip-shot-screen-3748.jpg https://junior-35.ru//assets/images/products/9171/prod/qip-shot-screen-3749.jpg;"Размер: 2 - Остаток: 5"
;Арт. JM-385 Свитшот Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;420.0;15;https://junior-35.ru/svitshot-jumping-meters-/-art.-jm-385.html;https://junior-35.ru//assets/images/products/9175/prod/qip-shot-screen-3738.jpg https://junior-35.ru//assets/images/products/9175/prod/qip-shot-screen-3739.jpg;"Размер: 2 - Остаток: 2"
;Арт. LM-2603 Платье Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года - длина 48 см, ширина 30 см, длина рукава 28 см 3 года - длина 51 см, ширина 33 см, длина рукава 31 см 4 года - длина 56 см, ширина 33 см, длина рукава 34 см 5 лет - длина 58 см, ширина 35 см, длина рукава 38 см 6 лет - длина 63 см, ширина 35 см, длина рукава 40 см 7 лет - длина 64 см, ширина 38 см, длина рукава 44 см ;570.0;15;https://junior-35.ru/plate-little-maven-/-art.-lm-2603.html;https://junior-35.ru//assets/images/products/9196/prod/qip-shot-screen-4223.jpg https://junior-35.ru//assets/images/products/9196/prod/qip-shot-screen-4224.jpg;"Размер: 2 - Остаток: 4;Размер: 3 - Остаток: 3"
