ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. S-152 Носки Caramella (подарочная упаковка, 4 шт.);Бренд: Socks  ;315;15;https://junior35.ru/noski-caramella-(podarochnaya-upakovka,-4-sht.)-/-art.-s-152.html;https://junior35.ru/assets/images/products/4532/prod/74.jpg;"Размер: M(3-5л) - Остаток: 23;Размер: L(5-8л) - Остаток: 23"
;Арт. S-150 Носки Caramella (подарочная упаковка, 4 шт.);Бренд: Socks  ;315;15;https://junior35.ru/noski-caramella-(podarochnaya-upakovka,-4-sht.)-/-art.-s-150.html;https://junior35.ru/assets/images/products/4530/prod/72.jpg;"Размер: S(1-3г) - Остаток: 17"
;Арт. S-148 Носки Caramella (подарочная упаковка, 4 шт.);Бренд: Socks  ;315;15;https://junior35.ru/noski-caramella-(podarochnaya-upakovka,-4-sht.)-/-art.-s-148.html;https://junior35.ru/assets/images/products/4528/prod/73.jpg;"Размер: L(5-8л) - Остаток: 3"
;Арт. S-141 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-141.html;https://junior35.ru/assets/images/products/4521/prod/63.jpg https://junior35.ru/assets/images/products/4521/prod/6101.jpg;"Размер: S(1-3г) - Остаток: 15;Размер: M(3-5л) - Остаток: 31"
;Арт. S-139 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-139.html;https://junior35.ru/assets/images/products/4519/prod/62.jpg https://junior35.ru/assets/images/products/4519/prod/6101.jpg;"Размер: S(1-3г) - Остаток: 8;Размер: M(3-5л) - Остаток: 12"
;Арт. S-137 Носки из кораллового флиса (подарочная упаковка, 3 шт.);Бренд: Socks  ;320;15;https://junior35.ru/noski-iz-korallovogo-flisa-(podarochnaya-upakovka,-3-sht.)-/-art.-s-137.html;https://junior35.ru/assets/images/products/4517/prod/60.jpg;"Размер: M(3-5л) - Остаток: 10;Размер: L(5-8л) - Остаток: 17"
;Арт. S-135 Носки (подарочная упаковка, 4 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;310;15;https://junior35.ru/noski-(podarochnaya-upakovka,-4-sht.)-/-art.-s-135.html;https://junior35.ru/assets/images/products/4505/prod/57.jpg https://junior35.ru/assets/images/products/4505/prod/58.jpg;"Размер: 35-39 - Остаток: 53"
;Арт. S-134 Носки (подарочная упаковка, 4 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;310;15;https://junior35.ru/noski-(podarochnaya-upakovka,-4-sht.)-/-art.-s-134.html;https://junior35.ru/assets/images/products/4504/prod/55.jpg https://junior35.ru/assets/images/products/4504/prod/56.jpg;"Размер: 35-39 - Остаток: 80"
;Арт. S-133 Носки (подарочная упаковка, 4 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;310;15;https://junior35.ru/noski-(podarochnaya-upakovka,-4-sht.)-/-art.-s-133.html;https://junior35.ru/assets/images/products/4503/prod/53.jpg https://junior35.ru/assets/images/products/4503/prod/54.jpg;"Размер: 35-39 - Остаток: 79"
;Арт. S-132 Носки (подарочная упаковка, 4 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;310;15;https://junior35.ru/noski-(podarochnaya-upakovka,-4-sht.)-/-art.-s-132.html;https://junior35.ru/assets/images/products/4502/prod/51.jpg https://junior35.ru/assets/images/products/4502/prod/52.jpg;"Размер: 35-39 - Остаток: 81"
;Арт. S-131 Носки (подарочная упаковка, 4 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;310;15;https://junior35.ru/noski-(podarochnaya-upakovka,-4-sht.)-/-art.-s-131.html;https://junior35.ru/assets/images/products/4501/prod/49.jpg https://junior35.ru/assets/images/products/4501/prod/50.jpg;"Размер: 35-39 - Остаток: 42"
;Арт. S-130 Носки махровые (упаковка, 5 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;250;15;https://junior35.ru/noski-maxrovyie-(upakovka,-5-sht.)-/-art.-s-130.html;https://junior35.ru/assets/images/products/4500/prod/48.jpg;"Размер: M(3-5л) - Остаток: 1"
;Арт. GL-002 Варежки;Материал: 100 % полиэстер Бренд: Gloves  ;335;15;https://junior35.ru/varezhki-/-art.-gl-002.html;https://junior35.ru/assets/images/products/4463/prod/102.jpg https://junior35.ru/assets/images/products/4463/prod/105.jpg https://junior35.ru/assets/images/products/4463/prod/1011.jpg;"Размер: S(1-3г) - Остаток: 5"
;Арт. GL-001 Варежки;Материал: 100 % полиэстер Бренд: Gloves S- длина 17 см, ширина 8,5 см M- длина 18,5 см, ширина 9 см L- длина 19,5 см, ширина 9,5 см ;335;15;https://junior35.ru/perchatki-/-art.-gl-001.html;https://junior35.ru/assets/images/products/4462/prod/101.jpg https://junior35.ru/assets/images/products/4462/prod/105.jpg https://junior35.ru/assets/images/products/4462/prod/1011.jpg;"Размер: S(1-3г) - Остаток: 1"
;Арт. UN-066 Трусы;Материал: 100% хлопок Бренд: Underwear Возможен пересорт! ;35;15;https://junior35.ru/trusyi-/-art.-un-066.html;https://junior35.ru/assets/images/products/4456/prod/64.jpg;"Размер: 3-4г - Остаток: 6"
